,Datetime,Tweet Id,Text,Username,Location,Language,Source,Keyword
2,2021-05-07 15:32:27+00:00,1.39E+18,"@atulmodani @SetuAarogya @MoHFW_INDIA @PMOIndia Try in laptop sir. 
I was trying since last 3 days but couldn't able to book the slot. Today I tried it in laptop i got near to my home only. Perhaps I never got an issue with OTP whenever i had tried i have got it.",vnb1596,"Jamnagar, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",otp
3,2021-05-04 07:37:42+00:00,1.39E+18,@MoHFW_INDIA we are not getting otp on Bsnl mobile nos.. from covin  app.....is there any issue a d when using arogysetu app it is not showing my near by vaccination center in the list...,VinodKrDhiman,"Haryana, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",otp
4,2021-04-28 18:16:28+00:00,1.39E+18,"No OTP! India waits to get vaccinated as Covid cases near 18 million mark

https://t.co/2ZRa637ML8",WIONews,India,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",otp
5,2021-04-09 04:17:31+00:00,1.38E+18,sir i want to inform u that OTP is not receiving while we registering on https://t.co/phGQyep8QR portal.for selling of wheat .so please resolve it .if otp is not receive it isnot lock so we fail to sold our crop at near fci centre @UPGovt @CMOfficeUP @FCI_India @RahulGandhi,amitgup24313200,India,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",otp
6,2021-03-24 06:35:45+00:00,1.37E+18,"@Uber_India it has been long time that after booking car/Moto I don't  get OTP and for that I have to cancel the booking and later I pay fine for each time , it is near about 200 rupees I paid fine since last few months . So kindly look into the matter plzzzz",DipuDasmedic,"Panisagar, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",otp
0,2022-02-09 16:31:27+00:00,1.49E+18,Looks good but nowhere near UPI payment experience in India 😀 Merchants just have to put a QR code in front of their shop to make it work. It’s very much async experience. https://t.co/eh0P9gj33N,kidsid49,Gurgaon,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",qr code
1,2021-12-10 17:53:23+00:00,1.47E+18,"What an idea sirji. @WhatsApp @Meta - breaking the clutter of already kept QR code tentcards on the Shops in India.
Founded this one at a dhaba near bilaspur. Haryana. All the best to you. 👍 https://t.co/eySuoeMziq",dhruvkotru,"New Delhi, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",qr code
2,2021-11-11 19:27:30+00:00,1.46E+18,"@sarthakgh How much of credit card use because it’s near seamless way to pay VS the credit part in US.

The near seamless part in India is often provided by PayTM and other QR code type pay apps.

So if you don’t need credit part, why get the card?",brucebolton,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",qr code
3,2021-09-30 22:55:20+00:00,1.44E+18,"Hey guys anyone else experiencing QR code problems this morning cant seem to get in, maybe marketplace issue? Reset 8am is near getting worried, need to us my energy before that😬🙀😩
@AxieInfinity @bestaxies @brycent_ @cagyjan1 @Jihoz_Axie @axie_india",YaaManIsHere,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",qr code
0,2021-10-26 15:25:36+00:00,1.45E+18,"@LetsBlameChina People in India sends 1-100 inr among each other to receive cashback, that's trend among teenagers. 

That's why numbers are up, but total value of online transaction in China is about $2.5 trillion where in India it's near about $150 billion.",ice8989ac,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",online transaction
1,2021-07-23 16:51:01+00:00,1.42E+18,"@Shell company has good name but in some districts
in india Karnataka tumkur district 
near Sira gate petrol pump male staff don't know how to talk with coustamer very bad service even they don't know about  digital 
transaction swip UPI online 
better company first train them",Muhamma23133650,"Mysore, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",online transaction
0,2022-01-01 15:04:02+00:00,1.48E+18,"No, India isn't the only one. But most economies will have a alternative which doesn't cost anything to use. India has UPI, wallets and many more? 

Cash will continue to be king in India for near future, but I'm seeing that gradually shift towards digital payments. https://t.co/Cd4b43kAtG",tapanwaval,Singapore/ Pune,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",digital wallets
1,2021-04-06 14:04:29+00:00,1.38E+18,".@oneplus could launch its #NFC (near-field communication)-based mobile payments and digital wallet service #OnePlusPay in India soon.

@OnePlus_IN 
https://t.co/sz3Ojrsbu6",Inc42,"Delhi, India",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",digital wallets
0,2021-05-04 09:05:53+00:00,1.39E+18,"Cybercrime is on peak in india, my brother  preyed through phishing messge and looted ₹25095 from his A/c by means of phone pay. We timely reported to near cybercrime cell firozabad, UP and concerned bank. The scrn shot of Payment made to plundered attched. Pl help us https://t.co/vuqU7QcGsK",dharamv43655583,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",phishing
0,2021-08-14 04:59:08+00:00,1.43E+18,"@Spoof_Junkey @the_hindu He is attacking indian companies and asking for nationalistic certificate.

Can anyone ask him what GOI has done till now in case where the bomb was planted near the house of biggest businessman in India",mayank1999s,India,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",spoof
1,2021-08-04 08:32:28+00:00,1.42E+18,"*In Ship Shape.Spoof*

Women looking to achieve that hourglass and that elusive ship shape can get high quality Consulting and inputs anywhere in India.

But do avoid Consultants based in Vizag or near the Ship Buidling areas.....

Unless you want to become a model for a Ship ;)",tatumpoleboogie,"Coimbatore, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",spoof
2,2021-05-14 03:35:51+00:00,1.39E+18,"@Spoof_Junkey @RanaAyyub QUOTING @ANI 

#WATCH | People throng markets near Hyderabad-INDIA's Charminar area ahead of Eid
Despite
A 10-day lockdown in place in Telangana 2 Contain d spread of COVID19 cases https://t.co/Jhs9B2fUID

@zoo_bear @khanumarfa @_sabanaqvi @guardian @TIME @nytimes @washingtonpost",GargiZen,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",spoof
0,2021-05-16 20:14:03+00:00,1.39E+18,"*Mohammed Imran*President of sha Bharath Yuva Mandal President -human council of India Social activist of pernambut*
I spoke to electric city officer*Electricity will be delayed due to problems with the wire transfer process near Ambur Road SS GAS AGENCY . *",Namazimran,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wire transfer
